
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      37       3 ]      0.622426   -0.000205846  0.9478        0.0289        3402800 |               F
       2     [      22      10 ]      0.245178   -0.015324221  0.9525        0.0363        4558400 |               F
       3     [      22      10 ]      0.245178   -0.015324221  0.9525        0.0411        7964800 |               F
       4     [      22      10 ]      0.245178   -0.015324221  0.9525        0.0442        7964800 |               F
       4     [      22      10 ]      0.245178   -0.015324221  0.9525        0.0442       11371200 |               F
       5     [      22      10 ]      0.245178   -0.015324221  0.9525        0.0462       12368400 |               F
       6     [      22      10 ]      0.245178   -0.015324221  0.9525        0.0475       13494000 |               F
       7     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0484       14462400 |               F
       8     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0490       15512800 |               F
       9     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0493       16470000 |               F
      10     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0496       18185200 |               F
      11     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0497       19297600 |               F
      12     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0498       22704000 |               F
      13     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0499       22704000 |               F
      13     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0499       23803200 |               F
      14     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0499       24724800 |               F
      15     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0499       25701200 |               F
      16     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       26808800 |               F
      17     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       27915200 |               F
      18     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       27915200 |               F
      18     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       28820800 |               F
      19     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       29722800 |               F
      20     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       30742000 |               F
      21     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       31779200 |               F
      22     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       33549600 |               F
      23     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       34471200 |               F
      24     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       35560000 |               F
      25     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       36504400 |               F
      26     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       37643200 |               F
      27     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       38694800 |               F
      28     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       39616400 |               F
      29     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       40731200 |               F
      30     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       41784000 |               F
      31     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       42949200 |               F
      32     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       44682400 |               F
      33     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       45749600 |               F
      34     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       46904000 |               F
      35     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       48364400 |               F
      36     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       49437600 |               F
      37     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       50587200 |               F
