
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0289         718000 |               F
       2     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0363        1436000 |               F
       3     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0411        2138800 |               F
       4     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0442        3063200 |               F
       5     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0462        3896400 |               F
       6     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0475        5062400 |               F
       7     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0484        6745200 |               F
       8     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0490        8205200 |               F
       9     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0493       10166400 |               F
      10     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0496       12130000 |               F
      11     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0497       14091200 |               F
      12     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0498       14091200 |               F
      12     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0498       14513200 |               F
      13     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0499       16152000 |               F
      14     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0499       17576000 |               F
      15     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0499       19031600 |               F
      16     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       19031600 |               F
      16     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       20815200 |               F
      17     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       25110800 |               F
      18     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       26811600 |               F
      19     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       31109600 |               F
      20     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       32835600 |               F
      21     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       34620400 |               F
      22     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       36278000 |               F
      23     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       37967200 |               F
      24     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       37967200 |               F
      24     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       40201200 |               F
      25     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       41810800 |               F
      26     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       43437200 |               F
      27     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       45728800 |               F
      28     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       47698800 |               F
      29     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       49406800 |               F
      30     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       51074400 |               F
