
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      46       3 ]      0.332760   -0.169301180  0.9492        0.0289         840400 |               F
       2     [      35       7 ]      0.149808   -0.000519708  0.9379        0.0363        1652800 |               F
       3     [      35       7 ]      0.149808   -0.000519708  0.9379        0.0411        2495200 |               F
       4     [      35       7 ]      0.149808   -0.000519708  0.9379        0.0442        2495200 |               F
       4     [      35       7 ]      0.149808   -0.000519708  0.9379        0.0442        3337200 |               F
       5     [      35       7 ]      0.149808   -0.000519708  0.9379        0.0462        4183200 |               F
       6     [      35       7 ]      0.149808   -0.000519708  0.9379        0.0475        4995600 |               F
       7     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0484        6100000 |               F
       8     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0490        7547600 |               F
       9     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0493        8435200 |               F
      10     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0496        9310400 |               F
      11     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0497       10473600 |               F
      12     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0498       11594400 |               F
      13     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0499       11594400 |               F
      13     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0499       13002800 |               F
      14     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0499       13814000 |               F
      15     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0499       14937600 |               F
      16     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       15900000 |               F
      17     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       17297600 |               F
      18     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       17297600 |               F
      18     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       18755200 |               F
      19     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       20157200 |               F
      20     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       21248000 |               F
      21     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       22202400 |               F
      22     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       23371200 |               F
      23     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       24228400 |               F
      24     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       25161600 |               F
      25     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       26284400 |               F
      26     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       28018000 |               F
      27     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       28968400 |               F
      28     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       29825600 |               F
      29     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       30988800 |               F
      30     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       33108000 |               F
      31     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       34283200 |               F
      32     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       36069200 |               F
      33     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       37208400 |               F
      34     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       38622800 |               F
      35     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       39447600 |               F
      36     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       41590800 |               F
      37     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       43704800 |               F
      38     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       44880000 |               F
      39     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       46288400 |               F
      40     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       48697200 |               F
      41     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       50471600 |               F
