
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      23      11 ]      0.056988   -0.007321933  0.9396        0.0289         696400 |               F
       2     [      23      11 ]      0.056988   -0.007321933  0.9396        0.0363        1557600 |               F
       3     [      21      12 ]      0.040453   -0.004724971  0.9397        0.0411        2182000 |               F
       4     [      21      12 ]      0.053051   -0.000845649  0.9480        0.0442        2595200 |               F
       5     [      21      12 ]      0.053051   -0.000845649  0.9480        0.0462        3482000 |               F
       6     [      21      12 ]      0.053051   -0.000845649  0.9480        0.0475        4432400 |               F
       7     [      21      12 ]      0.053051   -0.000845649  0.9480        0.0484        5606400 |               F
       8     [      21      12 ]      0.053051   -0.000845649  0.9480        0.0490        6556800 |               F
       9     [      21      12 ]      0.053051   -0.000845649  0.9480        0.0493        7421200 |               F
      10     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0496        8246000 |               F
      11     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0497        9116000 |               F
      12     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0498       10206800 |               F
      13     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0499       11157200 |               F
      14     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0499       12242800 |               F
      15     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0499       13362800 |               F
      16     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       13362800 |               F
      16     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       14301200 |               F
      17     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       14452000 |               F
      18     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       15572000 |               F
      19     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       17028800 |               F
      20     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       17904800 |               F
      21     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       18730400 |               F
      22     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       19629600 |               F
      23     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       20777200 |               F
      24     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       22540000 |               F
      25     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       23397200 |               F
      26     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       24335600 |               F
      27     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       25252400 |               F
      28     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       26667600 |               F
      29     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       27531600 |               F
      30     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       29260400 |               F
      31     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       30366000 |               F
      32     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       31190800 |               F
      33     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       31996400 |               F
      34     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       33158800 |               F
      35     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       35239200 |               F
      36     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       36360000 |               F
      37     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       37499200 |               F
      38     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       38210800 |               F
      39     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       39620000 |               F
      40     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       42022400 |               F
      41     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       43420000 |               F
      42     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       45494400 |               F
      43     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       47637600 |               F
      44     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       48762400 |               F
      45     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       49937600 |               F
      46     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       51111600 |               F
