
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      23      11 ]      0.056988   -0.007321933  0.9396        0.0289         704800 |               F
       2     [      23      11 ]      0.056988   -0.007321933  0.9396        0.0363        1580000 |               F
       3     [      21      12 ]      0.040453   -0.004724971  0.9397        0.0411        2182000 |               F
       4     [      21      12 ]      0.040453   -0.004724971  0.9397        0.0442        3022400 |               F
       5     [      14      15 ]      0.022506   -0.000132085  0.9479        0.0462        4753200 |               F
       6     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0475        5464800 |               F
       7     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0484        6296000 |               F
       8     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0490        7509600 |               F
       9     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0493        8403200 |               F
      10     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0496        9522400 |               F
      11     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0497       10634000 |               F
      12     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0498       11584400 |               F
      13     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0499       13047200 |               F
      14     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0499       14494800 |               F
      15     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0499       15382400 |               F
      16     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       16557600 |               F
      17     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       17535200 |               F
      18     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       18246800 |               F
      19     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       19974800 |               F
      20     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       20940400 |               F
      21     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       21897600 |               F
      22     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       23306800 |               F
      23     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       24480800 |               F
      24     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       26543200 |               F
      25     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       26543200 |               F
      25     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       27666000 |               F
      26     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       29134400 |               F
      27     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       30908800 |               F
      28     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       31700000 |               F
      29     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       33768000 |               F
      30     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       34734400 |               F
      31     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       35855600 |               F
      32     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       36821200 |               F
      33     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       38565600 |               F
      34     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       39964000 |               F
      35     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       41090400 |               F
      36     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       42210400 |               F
      37     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       43962000 |               F
      38     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       45148800 |               F
      39     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       46270000 |               F
      40     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       47060400 |               F
      41     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       49140800 |               F
      42     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       50316000 |               F
