
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      44       4 ]      0.267683   -0.264704751  0.9656        0.0289         608400 |               F
       2     [      14      15 ]      0.022506   -0.000132085  0.9479        0.0363        2302400 |               F
       3     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0411        3128000 |               F
       4     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0442        4248800 |               F
       5     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0462        5073600 |               F
       6     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0475        5224400 |               F
       7     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0484        6371600 |               F
       8     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0490        7228800 |               F
       9     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0493        8351600 |               F
      10     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0496        9486400 |               F
      11     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0497       10345200 |               F
      12     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0498       11479600 |               F
      13     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0499       12894000 |               F
      14     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0499       14352000 |               F
      15     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0499       15486400 |               F
      16     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       16440800 |               F
      17     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       17265600 |               F
      18     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       18090400 |               F
      19     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       19556000 |               F
      20     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       20346400 |               F
      21     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       21137600 |               F
      22     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       22316800 |               F
      23     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       24051200 |               F
      24     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       25236800 |               F
      25     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       27311200 |               F
      26     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       28436800 |               F
      27     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       29834800 |               F
      28     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       29834800 |               F
      28     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       31282400 |               F
      29     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       32093600 |               F
      30     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       33868000 |               F
      31     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       35266000 |               F
      32     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       36999600 |               F
      33     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       38408800 |               F
      34     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       40136800 |               F
      35     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       42279600 |               F
      36     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       42430400 |               F
      37     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       44573600 |               F
      38     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       45694800 |               F
      39     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       47092400 |               F
      40     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       48550000 |               F
      41     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       49686800 |               F
      42     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       49837600 |               F
      43     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       51582000 |               F
