
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      35       7 ]      0.149808   -0.000519708  0.9379        0.0289         826800 |               F
       2     [      35       7 ]      0.149808   -0.000519708  0.9379        0.0363        1673600 |               F
       3     [      14      15 ]      0.022506   -0.000132085  0.9479        0.0411        3410400 |               F
       4     [      14      15 ]      0.022506   -0.000132085  0.9479        0.0442        4372800 |               F
       5     [      14      15 ]      0.022506   -0.000132085  0.9479        0.0462        5782000 |               F
       6     [      14      15 ]      0.022506   -0.000132085  0.9479        0.0475        7240000 |               F
       7     [      14      15 ]      0.022506   -0.000132085  0.9479        0.0484        8379200 |               F
       8     [      11      16 ]      0.018010   -0.000169336  0.9480        0.0490        9237200 |               F
       9     [      11      16 ]      0.018010   -0.000169336  0.9480        0.0493       10383600 |               F
      10     [      11      16 ]      0.018010   -0.000169336  0.9480        0.0496       11503600 |               F
      11     [      11      16 ]      0.018010   -0.000169336  0.9480        0.0497       12391200 |               F
      12     [      11      16 ]      0.018010   -0.000169336  0.9480        0.0498       13330000 |               F
      13     [      11      16 ]      0.018010   -0.000169336  0.9480        0.0499       14494000 |               F
      14     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0499       15318800 |               F
      15     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0499       16109200 |               F
      16     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       17566000 |               F
      17     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       18424800 |               F
      18     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       18575600 |               F
      19     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       19698400 |               F
      20     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       21096000 |               F
      21     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       22034800 |               F
      22     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       23774000 |               F
      23     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       24960800 |               F
      24     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       26136000 |               F
      25     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       26997600 |               F
      26     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       28736800 |               F
      27     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       28736800 |               F
      27     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       29883200 |               F
      28     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       31330800 |               F
      29     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       32424800 |               F
      30     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       33282800 |               F
      31     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       35022000 |               F
      32     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       36207600 |               F
      33     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       37064800 |               F
      34     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       37855200 |               F
      35     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       37855200 |               F
      35     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       39629600 |               F
      36     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       41772400 |               F
      37     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       43915600 |               F
      38     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       44714800 |               F
      39     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       45578800 |               F
      40     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       46993200 |               F
      41     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       48756000 |               F
      42     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       51176800 |               F
