
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      15      14 ]      0.021848   -0.005316995  0.9450        0.0289         895200 |               F
       2     [      15      14 ]      0.021848   -0.005316995  0.9450        0.0363        1830000 |               F
       3     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0411        2829800 |               F
       4     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0442        3933400 |               F
       5     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0462        4919200 |               F
       6     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0475        5905000 |               F
       7     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0484        6523600 |               F
       8     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0490        7435000 |               F
       9     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0493        8296000 |               F
      10     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0496        9091000 |               F
      11     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0497        9813000 |               F
      12     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0498       10475800 |               F
      13     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0499       11194400 |               F
      14     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0499       12042000 |               F
      15     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0499       12698200 |               F
      16     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       13366400 |               F
      17     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       14441400 |               F
      18     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       15104200 |               F
      19     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       15869200 |               F
      20     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       16544600 |               F
      21     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       17817000 |               F
      22     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       18725000 |               F
      23     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       19536200 |               F
      24     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       20267400 |               F
      25     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       21346600 |               F
      26     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       22204200 |               F
      27     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       23190000 |               F
      28     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       23345000 |               F
      29     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       24182800 |               F
      30     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       25422200 |               F
      31     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       25604400 |               F
      32     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       26659600 |               F
      33     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       27705600 |               F
      34     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       28782400 |               F
      35     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       29865800 |               F
      36     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       31415600 |               F
      37     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       32440000 |               F
      38     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       33547400 |               F
      39     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       34534400 |               F
      40     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       35337000 |               F
      41     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       36884600 |               F
      42     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       37866600 |               F
      43     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       38912600 |               F
      44     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       40486600 |               F
      45     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       41310400 |               F
      46     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       42373000 |               F
      47     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       43332200 |               F
      48     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       44348600 |               F
      49     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       45362800 |               F
      50     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       46423200 |               F
      51     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       47792400 |               F
      52     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       49029600 |               F
      53     [       3      20 ]      0.013447   -0.000955402  0.9545        0.0500       50338400 |               F
