
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      40       5 ]      0.215084   -0.074632371  0.9193        0.0289         720200 |               F
       2     [      40       5 ]      0.215084   -0.074632371  0.9193        0.0363        1403000 |               F
       3     [      31       8 ]      0.105784   -0.004389730  0.9279        0.0411        2185800 |               F
       4     [      31       8 ]      0.109233   -0.041407073  0.9551        0.0442        3454000 |               F
       5     [      31       8 ]      0.109233   -0.041407073  0.9551        0.0462        4254400 |               F
       6     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0475        5352000 |               F
       7     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0484        6631000 |               F
       8     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0490        7521400 |               F
       9     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0493        8600600 |               F
      10     [       7      18 ]      0.014326   -0.000635595  0.9495        0.0496        9692400 |               F
      11     [       7      18 ]      0.014326   -0.000635595  0.9495        0.0497       10603800 |               F
      12     [       7      18 ]      0.014326   -0.000635595  0.9495        0.0498       11320200 |               F
      13     [       7      18 ]      0.014326   -0.000635595  0.9495        0.0499       12599200 |               F
      14     [       7      18 ]      0.014326   -0.000635595  0.9495        0.0499       13507200 |               F
      15     [       7      18 ]      0.014326   -0.000635595  0.9495        0.0499       14422000 |               F
      16     [       7      18 ]      0.014326   -0.000635595  0.9495        0.0500       15121000 |               F
      17     [       7      18 ]      0.014326   -0.000635595  0.9495        0.0500       15874800 |               F
      18     [       7      18 ]      0.014326   -0.000635595  0.9495        0.0500       17147200 |               F
      19     [       7      18 ]      0.014326   -0.000635595  0.9495        0.0500       18239000 |               F
      20     [       7      18 ]      0.014326   -0.000635595  0.9495        0.0500       19091000 |               F
      21     [       7      18 ]      0.014326   -0.000635595  0.9495        0.0500       19971600 |               F
      22     [       7      18 ]      0.014326   -0.000635595  0.9495        0.0500       20168200 |               F
      23     [       7      18 ]      0.014326   -0.000635595  0.9495        0.0500       20947600 |               F
      24     [       7      18 ]      0.014326   -0.000635595  0.9495        0.0500       22028400 |               F
      25     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       22994400 |               F
      26     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       23982800 |               F
      27     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       24790200 |               F
      28     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       25757600 |               F
      29     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       26870800 |               F
      30     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       27597200 |               F
      31     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       28563200 |               F
      32     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       29289600 |               F
      33     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       30330800 |               F
      34     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       31342800 |               F
      35     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       32299400 |               F
      36     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       33315800 |               F
      37     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       34281800 |               F
      38     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       35666200 |               F
      39     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       37893200 |               F
      40     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       38909600 |               F
      41     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       39881400 |               F
      42     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       41026000 |               F
      43     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       42105800 |               F
      44     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       43186000 |               F
      45     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       44174400 |               F
      46     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       45244200 |               F
      47     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       46635200 |               F
      48     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       47607000 |               F
      49     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       48971200 |               F
      50     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       49932800 |               F
      51     [       3      20 ]      0.013498   -0.001065669  0.9696        0.0500       51076800 |               F
