
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      40       5 ]      0.215084   -0.074632371  0.9193        0.0289         779600 |               F
       2     [      26      10 ]      0.072758   -0.105776609  0.9292        0.0363        1317400 |               F
       3     [      12      16 ]      0.018343   -0.000255340  0.9481        0.0411        2738800 |               F
       4     [      12      16 ]      0.018343   -0.000255340  0.9481        0.0442        3503800 |               F
       5     [      12      16 ]      0.018343   -0.000255340  0.9481        0.0462        4443800 |               F
       6     [      12      16 ]      0.018343   -0.000255340  0.9481        0.0475        5720600 |               F
       7     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0484        6802000 |               F
       8     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0490        7883400 |               F
       9     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0493        8973600 |               F
      10     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0496        8973600 |               F
      10     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0496       10250400 |               F
      11     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0497       11553600 |               F
      12     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0498       12185400 |               F
      13     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0499       12907400 |               F
      14     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0499       13655400 |               F
      15     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0499       14389600 |               F
      16     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0500       15045600 |               F
      17     [       8      17 ]      0.016014   -0.002621229  0.9526        0.0500       15242200 |               F
      18     [       6      18 ]      0.014453   -0.000432016  0.9511        0.0500       16259000 |               F
      19     [       6      18 ]      0.014453   -0.000432016  0.9511        0.0500       17498400 |               F
      20     [       6      18 ]      0.014453   -0.000432016  0.9511        0.0500       17498400 |               F
      20     [       6      18 ]      0.014453   -0.000432016  0.9511        0.0500       18215200 |               F
      21     [       6      18 ]      0.014453   -0.000432016  0.9511        0.0500       19053800 |               F
      22     [       6      18 ]      0.014453   -0.000432016  0.9511        0.0500       20169400 |               F
      23     [       6      18 ]      0.014453   -0.000432016  0.9511        0.0500       21248200 |               F
      24     [       6      18 ]      0.014453   -0.000432016  0.9511        0.0500       22092600 |               F
      25     [       6      18 ]      0.014453   -0.000432016  0.9511        0.0500       22811600 |               F
      26     [       6      18 ]      0.014453   -0.000432016  0.9511        0.0500       23886000 |               F
      27     [       6      18 ]      0.014453   -0.000432016  0.9511        0.0500       24672600 |               F
      28     [       6      18 ]      0.014453   -0.000432016  0.9511        0.0500       25659600 |               F
      29     [       6      18 ]      0.014453   -0.000432016  0.9511        0.0500       26407400 |               F
      30     [       6      18 ]      0.014453   -0.000432016  0.9511        0.0500       27192600 |               F
      31     [       6      18 ]      0.014453   -0.000432016  0.9511        0.0500       28267200 |               F
      32     [       6      18 ]      0.014453   -0.000432016  0.9511        0.0500       29296200 |               F
      33     [       6      18 ]      0.014453   -0.000432016  0.9511        0.0500       30370600 |               F
      34     [       3      20 ]      0.013523   -0.000302268  0.9545        0.0500       31320800 |               F
      35     [       3      20 ]      0.013523   -0.000302268  0.9545        0.0500       32388800 |               F
      36     [       3      20 ]      0.013523   -0.000302268  0.9545        0.0500       33385000 |               F
      37     [       3      20 ]      0.013523   -0.000302268  0.9545        0.0500       34170000 |               F
      38     [       3      20 ]      0.013523   -0.000302268  0.9545        0.0500       34327600 |               F
      39     [       3      20 ]      0.013523   -0.000302268  0.9545        0.0500       35424000 |               F
      40     [       3      20 ]      0.013523   -0.000302268  0.9545        0.0500       36317200 |               F
      41     [       3      20 ]      0.013523   -0.000302268  0.9545        0.0500       37533600 |               F
      42     [       3      20 ]      0.013523   -0.000302268  0.9545        0.0500       38439400 |               F
      43     [       5      19 ]      0.013050   -0.000121639  0.9489        0.0500       39596400 |               F
      44     [       5      19 ]      0.013050   -0.000121639  0.9489        0.0500       40558200 |               F
      45     [       5      19 ]      0.013050   -0.000121639  0.9489        0.0500       40558200 |               F
      45     [       5      19 ]      0.013050   -0.000121639  0.9489        0.0500       40558200 |               F
      45     [       5      19 ]      0.013050   -0.000121639  0.9489        0.0500       41474000 |               F
      46     [       5      19 ]      0.013050   -0.000121639  0.9489        0.0500       42746800 |               F
      47     [       5      19 ]      0.013050   -0.000121639  0.9489        0.0500       44904400 |               F
      48     [       5      19 ]      0.013050   -0.000121639  0.9489        0.0500       46008200 |               F
      49     [       5      19 ]      0.013050   -0.000121639  0.9489        0.0500       46982200 |               F
      50     [       5      19 ]      0.013050   -0.000121639  0.9489        0.0500       47986200 |               F
      51     [       5      19 ]      0.013050   -0.000121639  0.9489        0.0500       48994600 |               F
      52     [       5      19 ]      0.013050   -0.000121639  0.9489        0.0500       50065200 |               F
